name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangladesh,3/14/2017,86,67.2,75.7,83.6,67.2,75.1,52.4,48.3,0,0,0,,0,0,14.8,13.9,305.9,1012.7,0,2.7,275.9,23.9,9,,2017-03-14T06:08:24,2017-03-14T18:07:06,0.55,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/15/2017,87.7,65.1,76.1,85,65.1,75.4,53.1,47.4,0,0,0,,0,0,13.6,11.4,328.7,1012.5,8.6,2.7,280.6,24.3,9,,2017-03-15T06:07:25,2017-03-15T18:07:31,0.58,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,3/16/2017,86.9,64.1,75.1,84.6,64.1,74.6,54.5,51.4,0,0,0,,0,0,16.6,13.9,312.6,1010.4,0,2.5,281,24.1,9,,2017-03-16T06:06:27,2017-03-16T18:07:55,0.62,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/17/2017,89.6,64.5,77.8,86.5,64.5,76.9,55,49.3,0.004,100,4.17,rain,0,0,14.8,10.3,183.4,1008.8,0,2.5,278,24,9,,2017-03-17T06:05:28,2017-03-17T18:08:20,0.65,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/18/2017,84.2,69.8,75.4,85,69.8,75.6,64.3,69.6,0.48,100,33.33,rain,0,0,23.9,13.9,120.8,1009.2,60.3,2.5,173.4,15,7,,2017-03-18T06:04:29,2017-03-18T18:08:44,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/19/2017,86,64.6,75.4,85.5,64.6,75.2,58.7,59.4,0.02,100,4.17,rain,0,0,10.5,9.2,79.3,1011.2,40.3,2.5,217.7,18.8,9,,2017-03-19T06:03:29,2017-03-19T18:09:08,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/20/2017,75.2,64.4,70.1,75.2,64.4,70.1,61.8,75.3,0.096,100,45.83,rain,0,0,20.1,13.9,60.9,1011.5,65.5,2.4,148.5,12.8,5,,2017-03-20T06:02:30,2017-03-20T18:09:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/21/2017,82.8,64.4,72.7,82.4,64.4,72.7,59.2,64.4,0,0,0,,0,0,11.2,11.4,80.8,1012.8,41.7,2.5,253.5,21.9,9,,2017-03-21T06:01:31,2017-03-21T18:09:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/22/2017,86.1,66.2,76.2,85,66.2,76.1,60.5,60.6,0,0,0,,0,0,11.6,9.2,119.7,1011.1,31.5,2.5,236.9,20.4,9,,2017-03-22T06:00:31,2017-03-22T18:10:20,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/23/2017,86.8,69.8,78.6,90.3,69.8,79.8,66.4,67.4,0.016,100,12.5,rain,0,0,9.6,9.2,92.5,1009.7,50.7,2.4,226.9,19.6,8,,2017-03-23T05:59:31,2017-03-23T18:10:43,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/24/2017,88,73.4,81.1,91,73.4,82.4,66.5,63.3,0,0,0,,0,0,17.2,10.3,182.4,1008.7,36.9,2.6,242.2,21,9,,2017-03-24T05:58:32,2017-03-24T18:11:07,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/25/2017,81.1,68,76,85.1,68,76.5,66.7,73.5,0.174,100,16.67,rain,0,0,27.1,9.2,125,1010.2,58,2.4,207,18,8,,2017-03-25T05:57:32,2017-03-25T18:11:30,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/26/2017,87.9,66.2,76.7,95.9,66.2,78.2,66.7,72.1,0.103,100,25,rain,0,0,15,6.9,81.6,1010.7,62.3,2.5,185.3,16.1,7,,2017-03-26T05:56:33,2017-03-26T18:11:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/27/2017,89.6,73.4,80.6,96.4,73.4,82.9,70.4,72.1,0.075,100,20.83,rain,0,0,16.3,13.9,164.3,1010.2,69.5,2.5,211.7,18.4,7,,2017-03-27T05:55:33,2017-03-27T18:12:17,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/28/2017,85.6,75.2,80.3,91.5,75.2,83.1,72.2,77,0.048,100,41.67,rain,0,0,18.1,11.4,136.1,1009.8,66.5,2.4,176.8,15.3,6,,2017-03-28T05:54:34,2017-03-28T18:12:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/29/2017,84.5,73.4,78.9,92.4,73.4,80.5,72.3,80.5,0.479,100,83.33,rain,0,0,26.8,13.4,175.6,1007.5,78.3,2.4,159.5,13.8,6,,2017-03-29T05:53:34,2017-03-29T18:13:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/30/2017,89.7,78.8,83.4,98.2,78.8,87.9,73.2,72.2,0.136,100,62.5,rain,0,0,30.2,18.3,187.5,1006.5,76,2.6,195.8,16.8,8,,2017-03-30T05:52:35,2017-03-30T18:13:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/31/2017,93.2,78.8,84.8,102.9,78.8,91,73.6,70.3,0.116,100,50,rain,0,0,23.7,17.2,187.3,1008.5,63.9,2.6,156.8,13.7,5,,2017-03-31T05:51:36,2017-03-31T18:13:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/1/2017,93.2,78.8,84.6,100.9,78.8,89.5,72.8,69,0.241,100,20.83,rain,0,0,29.3,15,193.9,1006.8,64.7,2.7,214.5,18.5,8,,2017-04-01T05:50:37,2017-04-01T18:14:14,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/2/2017,91.4,78.8,84.1,100.5,78.8,89.8,73,70.3,0.122,100,29.17,rain,0,0,34,20.8,182.7,1005.6,71.1,2.6,180.6,15.6,6,,2017-04-02T05:49:38,2017-04-02T18:14:37,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/3/2017,91.5,78.7,83.6,100.8,78.7,89.4,72.5,69.9,0.856,100,50,rain,0,0,36,23,173.6,1006.1,71.8,2.6,164.7,14.1,7,,2017-04-03T05:48:40,2017-04-03T18:15:00,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/4/2017,89.6,71.9,79.6,98.2,71.9,82,69.2,71.1,1.146,100,50,rain,0,0,29.8,13.9,101.4,1007.8,81.2,2.6,155.3,13.5,6,,2017-04-04T05:47:41,2017-04-04T18:15:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/5/2017,84.2,71.6,77.2,92.5,71.6,79.2,70.7,80.7,1.324,100,75,rain,0,0,24.6,17.2,116.3,1008.4,66,2.6,128.5,11.1,5,,2017-04-05T05:46:43,2017-04-05T18:15:47,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/6/2017,85.7,68,76.8,93,68,78.8,69.5,78.8,0.068,100,50,rain,0,0,15.4,11.4,87.6,1008.2,71.1,2.6,198,17,7,,2017-04-06T05:45:46,2017-04-06T18:16:11,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/7/2017,92.2,75.2,84.1,102.7,75.2,89.6,73.8,72.6,0.016,100,16.67,rain,0,0,16.1,11.4,198.9,1007.3,63.1,2.4,221,19.2,7,,2017-04-07T05:44:48,2017-04-07T18:16:34,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/8/2017,93.2,79,85.3,102.9,79,92.6,74.2,70.3,0.028,100,29.17,rain,0,0,15,11.4,187.7,1007,51.7,2.6,172.3,14.9,6,,2017-04-08T05:43:51,2017-04-08T18:16:58,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,4/9/2017,93.2,78.8,85.4,113.6,78.8,93.9,75.1,72.2,0.056,100,29.17,rain,0,0,17.7,11.4,214.5,1006.9,60,2.6,221.7,19.1,8,,2017-04-09T05:42:55,2017-04-09T18:17:22,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/10/2017,95.2,80.2,86,102.7,85.3,91.6,71.3,64.5,0,0,0,,0,0,19,11.4,236.8,1005.7,31.1,2.6,275.8,23.8,9,,2017-04-10T05:41:58,2017-04-10T18:17:46,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/11/2017,95,80.4,86.8,102.7,85,91,68.8,58.7,0,0,0,,0,0,19,11.4,246.3,1005.7,22.9,2.7,287.7,24.7,9,,2017-04-11T05:41:03,2017-04-11T18:18:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/12/2017,95,78.8,85.8,100.3,78.8,90.6,71.7,65.1,0,0,0,,0,0,11,11.4,202.9,1007.1,41.5,2.6,290,25.2,10,,2017-04-12T05:40:07,2017-04-12T18:18:34,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/13/2017,96.8,77,86,102,77,88.5,68.3,59,0,0,0,,0,0,10.3,9.2,249,1007.8,1.4,2.7,283.6,24.5,9,,2017-04-13T05:39:12,2017-04-13T18:18:59,0.57,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/14/2017,96,75.3,86.4,95.7,75.3,88.5,66.8,55.1,0,0,0,,0,0,11.4,11.4,166.5,1007.6,5.5,2.6,302,26.1,10,,2017-04-14T05:38:18,2017-04-14T18:19:23,0.6,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,4/15/2017,93.6,78.7,84.8,99.2,78.7,88.5,70.2,63.2,0.012,100,4.17,rain,0,0,23,11.4,163.7,1006.2,37.7,2.6,280.6,24.2,9,,2017-04-15T05:37:24,2017-04-15T18:19:48,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/16/2017,87.9,73.4,79.6,88.5,73.4,80,64.9,62.8,0.406,100,45.83,rain,0,0,20.1,13.9,60.1,1006.3,39.2,2.6,210.7,18.1,8,,2017-04-16T05:36:31,2017-04-16T18:20:12,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/17/2017,93.9,74.4,83.7,97,74.4,84.8,65.5,56.6,0,0,0,,0,0,12.1,11.4,308.6,1005.9,3.4,2.7,302.2,26,10,,2017-04-17T05:35:38,2017-04-17T18:20:37,0.7,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/18/2017,93.2,76.9,85.1,105.1,76.9,89.8,70.7,63.2,0.024,100,20.83,rain,0,0,13.9,13.9,198.2,1006.8,32.4,2.6,249.8,21.4,8,,2017-04-18T05:34:46,2017-04-18T18:21:03,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,4/19/2017,93.2,73.4,83,106,73.4,89,73.8,75.5,1.086,100,70.83,rain,0,0,34.4,20.3,175.3,1004.9,78.1,2.4,187,16.1,7,,2017-04-19T05:33:54,2017-04-19T18:21:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/20/2017,84.3,72.7,77.6,89.9,72.7,78.9,70.1,78.6,1.285,100,83.33,rain,0,0,29.8,18.3,134.8,1006,65.7,2.5,176.3,15.4,5,,2017-04-20T05:33:04,2017-04-20T18:21:53,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,4/21/2017,80.6,75.2,77.6,85.2,75.2,78.8,71,80.3,2.531,100,62.5,rain,0,0,27.7,17.2,127.5,1005.5,83.4,2.5,110.4,9.6,4,,2017-04-21T05:32:13,2017-04-21T18:22:19,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/22/2017,76.1,69.8,73.2,76.1,69.8,73.2,69.7,88.8,1.883,100,91.67,rain,0,0,31.5,13.9,124,1005.5,86.9,2.4,86.4,7.5,4,,2017-04-22T05:31:24,2017-04-22T18:22:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,4/23/2017,83.1,69.7,75,89.1,69.7,75.9,70.6,86.6,0.736,100,75,rain,0,0,32.9,25.3,93.3,1005.3,90.5,2.4,85.7,7.3,3,,2017-04-23T05:30:35,2017-04-23T18:23:11,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/24/2017,75.3,69.7,73.5,75.3,69.7,73.5,69.3,86.7,0.953,100,54.17,rain,0,0,27.5,24.2,149.3,1005,90.1,2.4,121,10.5,5,,2017-04-24T05:29:47,2017-04-24T18:23:37,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/25/2017,92.7,73.4,81.4,107.9,73.4,87.7,74.2,79.5,0.02,100,20.83,rain,0,0,36.9,16.1,167.4,1003.6,75.2,2.5,235.2,20.4,8,,2017-04-25T05:29:00,2017-04-25T18:24:03,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/26/2017,93.3,73.8,83.9,109,73.8,91.7,75,75.5,0.008,100,4.17,rain,0,0,30.2,15,173.8,1004.9,58.6,2.6,262.1,22.6,9,,2017-04-26T05:28:13,2017-04-26T18:24:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/27/2017,93.3,78.9,86.1,105.9,78.9,95.2,76,73.2,0,0,0,,0,0,23.5,13.9,184.6,1006.5,80.1,2.6,246.4,21.1,9,,2017-04-27T05:27:27,2017-04-27T18:24:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/28/2017,93.3,78.8,85.9,106.9,78.8,95.2,75.9,73.2,0.032,100,33.33,rain,0,0,23,13.9,176.4,1006.2,57.9,2.6,226.6,19.6,7,,2017-04-28T05:26:42,2017-04-28T18:25:24,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/29/2017,92.7,73.4,82.8,103.1,73.4,87.5,72.5,72.7,0.008,100,8.33,rain,0,0,20.8,40.3,125.5,1007.6,60.5,2.5,249.3,21.5,8,,2017-04-29T05:25:58,2017-04-29T18:25:51,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/30/2017,91.6,73.4,82.6,103.8,73.4,88.3,72.1,71.2,0.407,100,33.33,rain,0,0,20.4,28.9,185.6,1007.6,48.5,2.6,225.8,19.5,8,,2017-04-30T05:25:15,2017-04-30T18:26:18,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/1/2017,91.4,71.6,80.5,96.8,71.6,82.9,69.3,70.8,0.252,100,25,rain,0,0,28.9,15.9,101,1009.2,68.3,2.5,241.1,20.8,8,,2017-05-01T05:24:32,2017-05-01T18:26:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,5/2/2017,89.8,70.8,80.6,93.5,70.8,82.7,68.7,69.4,0.02,100,20.83,rain,0,0,25.3,15,176.9,1010.2,46.4,2.5,227.3,19.6,9,,2017-05-02T05:23:51,2017-05-02T18:27:13,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/3/2017,94.4,78.8,85.4,103,78.8,90.7,73,67.9,0.024,100,8.33,rain,0,0,13.9,11.4,177.7,1009.1,41.4,2.5,269.8,23.3,9,,2017-05-03T05:23:10,2017-05-03T18:27:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/4/2017,93.2,78.8,85,101.2,78.8,90.5,72.3,67.3,0.098,100,12.5,rain,0,0,18.3,17.2,140,1008.5,26.7,2.6,279.8,24.4,10,,2017-05-04T05:22:31,2017-05-04T18:28:09,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,5/5/2017,94.2,80.5,86.5,105.6,86.1,94.5,74.2,68.2,0.249,100,25,rain,0,0,20.8,11.4,164.4,1006.7,49.5,2.6,249.1,21.5,9,,2017-05-05T05:21:52,2017-05-05T18:28:37,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/6/2017,91.9,78.8,86.2,107.8,78.8,94.7,74.9,70,0.331,100,33.33,rain,0,0,23.9,13.9,174.4,1008.6,61.5,2.6,190.8,16.6,5,,2017-05-06T05:21:14,2017-05-06T18:29:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/7/2017,93.2,75.2,84.9,103.3,75.2,91.3,73.7,70.4,0.5,100,37.5,rain,0,0,25.7,12.8,145.7,1008.6,62.1,2.6,195.2,16.7,7,,2017-05-07T05:20:37,2017-05-07T18:29:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,5/8/2017,94,81.6,87.6,104,89.3,95.8,74,65.3,0.084,100,41.67,rain,0,0,15.2,11.4,172.9,1007.7,67,2.6,244.7,21.2,9,,2017-05-08T05:20:02,2017-05-08T18:30:02,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/9/2017,87.8,77,81.4,99.9,77,86.3,73.6,77.5,0.291,100,25,rain,0,0,16.1,18,72,1007.5,68,2.6,162.1,14,7,,2017-05-09T05:19:27,2017-05-09T18:30:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/10/2017,93.2,75.2,82.7,102.9,75.2,88.3,73.3,74.2,0.052,100,29.17,rain,0,0,11.4,8.1,79.3,1008,57.5,2.6,234,20.2,7,,2017-05-10T05:18:53,2017-05-10T18:31:00,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/11/2017,95,80.5,86.4,105.2,86.2,93.8,73.9,68.3,0.635,100,41.67,rain,0,0,12.5,11.4,151.3,1007.8,57.7,2.6,225,19.5,8,,2017-05-11T05:18:21,2017-05-11T18:31:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/12/2017,93.1,80.1,85.7,105.8,84.6,94,74.8,70.9,0.02,100,12.5,rain,0,0,11.6,11.4,65.7,1007.4,62,2.7,252.7,21.7,8,,2017-05-12T05:17:49,2017-05-12T18:31:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/13/2017,92.5,80.6,85.8,101.4,87.1,94.6,75.4,72.1,0.401,100,45.83,rain,0,0,13.9,11.4,121.7,1005,68,2.7,231.6,20.1,8,,2017-05-13T05:17:19,2017-05-13T18:32:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,5/14/2017,90,78,84,102.4,78,91.4,74.7,74.2,0.423,100,70.83,rain,0,0,15.9,9.2,148.2,1003.5,58.2,2.6,215.3,18.6,7,,2017-05-14T05:16:49,2017-05-14T18:32:55,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/15/2017,89.2,75.2,82.5,99.9,75.2,88.9,74.8,78.3,0.321,100,75,rain,0,0,40.3,16.1,146.9,1002.2,76.6,2.6,153.6,13.1,5,,2017-05-15T05:16:21,2017-05-15T18:33:24,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/16/2017,86.1,71.6,78.1,94.3,71.6,80.1,71.1,79.5,1.445,100,62.5,rain,0,0,36.5,13.9,70,1002,79.6,2.4,164.3,14.1,6,,2017-05-16T05:15:54,2017-05-16T18:33:53,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/17/2017,89.6,77,82.8,102.8,77,88.6,75.4,79.2,1.59,100,50,rain,0,0,12.5,40.3,43.2,1002.2,78.6,2.5,163.2,14.1,7,,2017-05-17T05:15:28,2017-05-17T18:34:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/18/2017,92.8,75.2,84.6,103.9,75.2,90.6,73.1,69.8,0.242,100,58.33,rain,0,0,17,11.4,240.2,1002.7,53.6,2.6,164,14.2,8,,2017-05-18T05:15:03,2017-05-18T18:34:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,5/19/2017,95.2,82.4,86.1,113.2,87.2,96.9,76.8,74.7,0.525,100,50,rain,0,0,17.9,18.3,139.7,1003.4,67.6,2.7,164.3,14.1,7,,2017-05-19T05:14:39,2017-05-19T18:35:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
